company_name,company_slug,company_url,review_count,company_type,company_size,company_address,processed
Việt Mỹ Ssu (15),viet-my-ssu,https://congty.review/companies/viet-my-ssu,15,,,"Việt Mỹ Ssu (15) outsource 151-500 198 A5 Hoàng Văn Thụ, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh",True
VMO Holdings (9),vmo-holdings,https://congty.review/companies/vmo-holdings,9,,,,True
TONY FRUIT (6),tony-fruit,https://congty.review/companies/tony-fruit,6,,,"TONY FRUIT (6) Kinh doanh 201-500 212 Đường 48, Phường Vĩnh Hội, TP HCM",True
Viet Nam Ureka Media (5),viet-nam-ureka-media,https://congty.review/companies/viet-nam-ureka-media,5,,,Viet Nam Ureka Media (5) outsource 1-50 02 Đường số 44 District 2 Ho Chi Minh,True
Phong Vũ (24),phong-vu,https://congty.review/companies/phong-vu,24,,,Phong Vũ (24) product 51-150 198 Nguyen Thi Minh Khai District 3 Ho Chi Minh,True
TGL Solutions (14),tgl-solutions,https://congty.review/companies/tgl-solutions,14,,,,True
ezCloud (98),ezcloud,https://congty.review/companies/ezcloud,98,,,ezCloud (98) product 51-150 266 Đội Cấn Ba Dinh Ha Noi,True
Westcoast International Dental Clinic (3),westcoast-international-dental-clinic,https://congty.review/companies/westcoast-international-dental-clinic,3,,,"Westcoast International Dental Clinic (3) outsource 51-150 17-19-21 Lý Tự Trọng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",True
SeoNgon (6),seongon,https://congty.review/companies/seongon,6,,,"SeoNgon (6) outsource 51-150 25 Phố Nam Đồng, Nam Đồng, Đống Đa, Hà Nội",True
LacHong Tech (20),lachong-tech,https://congty.review/companies/lachong-tech,20,,,"LacHong Tech (20) product 1-50 B15 Khu Đô thị Đại Kim, đường Nguyễn Cảnh Dị Hoang Mai Ha Noi",True
GeoComply (53),geocomply,https://congty.review/companies/geocomply,53,,,"GeoComply (53) product 51-150 49 Mạc Đinh Chi, Phường DaKao, Quận 1, HCMC",True
Nam Việt Corp (9),nam-viet-corp,https://congty.review/companies/nam-viet-corp,9,,,"Nam Việt Corp (9) product 151-500 Dịch Vọng, quận Cầu Giấy, Hà Nội, Việt Nam",True
Việt Vang (11),viet-vang,https://congty.review/companies/viet-vang,11,,,Việt Vang (11) outsource 1-50 7 Trần Xuân Hòa District 5 Ho Chi Minh,True
Công Ty TNHH Công Nghệ D.C (21),cong-ty-tnhh-cong-nghe-d-c,https://congty.review/companies/cong-ty-tnhh-cong-nghe-d-c,21,,,,True
Trung Nam Group (28),trung-nam-group,https://congty.review/companies/trung-nam-group,28,,,"Trung Nam Group (28) product 301-500 Ho Chi Minh, Others",True
Vikoisoft,vikoisoft,https://congty.review/companies/vikoisoft,0,,,Vikoisoft IT 51-200 Hà Nội,True
Vnpt Bdg - Vnpt Bình Dương - Trung Tâm Kinh Doanh Vnpt Bình Dương (3),vnpt-bdg-vnpt-binh-duong-trung-tam-kinh-doanh-vnpt-binh-duong,https://congty.review/companies/vnpt-bdg-vnpt-binh-duong-trung-tam-kinh-doanh-vnpt-binh-duong,3,,,"Vnpt Bdg - Vnpt Bình Dương - Trung Tâm Kinh Doanh Vnpt Bình Dương (3) outsource 51-150 Số 326, Đại lộ Bình Dương, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",True
"BAN VIEN Co., LTD (96)",ban-vien-co-ltd,https://congty.review/companies/ban-vien-co-ltd,96,,,"BAN VIEN Co., LTD (96) outsource 151-300 Floor 2, Block B, Copac Square, 12 Ton Dan St District 4 Ho Chi Minh",True
Hyra Holdings,hyra-holdings,https://congty.review/companies/hyra-holdings,0,,,Hyra Holdings IT Hà Nội,True
GTV SEO (30),gtv-seo,https://congty.review/companies/gtv-seo,30,,,GTV SEO (30) product 1-50 Ho Chi Minh,True
369e5a đã review Việt Mỹ Ssu,viet-my-ssu,https://congty.review/companies/viet-my-ssu,0,,,,True
69f106 đã review VMO Holdings,vmo-holdings,https://congty.review/companies/vmo-holdings,0,,,,True
288369 đã review TONY FRUIT,tony-fruit,https://congty.review/companies/tony-fruit,0,,,,True
288369 đã review TONY FRUIT,tony-fruit,https://congty.review/companies/tony-fruit,0,,,,True
ce9dd7 đã review TONY FRUIT,tony-fruit,https://congty.review/companies/tony-fruit,0,,,,True
ce9dd7 đã review TONY FRUIT,tony-fruit,https://congty.review/companies/tony-fruit,0,,,,True
ce9dd7 đã review TONY FRUIT,tony-fruit,https://congty.review/companies/tony-fruit,0,,,,True
ce9dd7 đã review TONY FRUIT,tony-fruit,https://congty.review/companies/tony-fruit,0,,,,True
288369 đã review TONY FRUIT,tony-fruit,https://congty.review/companies/tony-fruit,0,,,,True
288369 đã review TONY FRUIT,tony-fruit,https://congty.review/companies/tony-fruit,0,,,,True
288369 đã review TONY FRUIT,tony-fruit,https://congty.review/companies/tony-fruit,0,,,,True
64abd5 đã review Viet Nam Ureka Media,viet-nam-ureka-media,https://congty.review/companies/viet-nam-ureka-media,0,,,,True
7858e1 đã review Phong Vũ,phong-vu,https://congty.review/companies/phong-vu,0,,,,True
1b132b đã review TGL Solutions,tgl-solutions,https://congty.review/companies/tgl-solutions,0,,,,True
1b132b đã review ezCloud,ezcloud,https://congty.review/companies/ezcloud,0,,,,True
Enrich & Co. (4),enrich-co,https://congty.review/companies/enrich-co,4,,,"Enrich & Co. (4) product 1-50 Tan Binh, Ho Chi Minh",True
Taisun Vietnam (6),taisun-vietnam,https://congty.review/companies/taisun-vietnam,6,,,Taisun Vietnam (6) product 501-1000 Đường N5 KCN Tây Bắc Củ Chi Ho Chi Minh,True
ID Communication Group,id-communication-group,https://congty.review/companies/id-communication-group,0,,,,True
H&L CONSULTING JSC (4),h-l-consulting-jsc,https://congty.review/companies/h-l-consulting-jsc,4,,,,True
SAVIPHARM (3),savipharm,https://congty.review/companies/savipharm,3,,,SAVIPHARM (3) product 301-500 District 7 Ho Chi Minh,True
Tinh Van Consulting (38),tinh-van-consulting,https://congty.review/companies/tinh-van-consulting,38,,,Tinh Van Consulting (38) product 51-150 15 HACINCO Student Village Thanh Xuan Ha Noi,True
Buymed (237),thuocsi-vn,https://congty.review/companies/thuocsi-vn,237,,,"Buymed (237) product 1-50 Tầng 8, Tòa nhà Vincom Center Đồng Khởi, 72 Lê Thánh Tôn - Phường Bến Nghé - Quận 1 - TP Hồ Chí Minh.",True
Công ty TNHH Technet Global (1),cong-ty-tnhh-technet-global,https://congty.review/companies/cong-ty-tnhh-technet-global,1,,,"Công ty TNHH Technet Global (1) Công nghệ 25-99 Số 281-283-285-287 Nguyễn Thiện Thuật, Phường 01, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",True
Công Ty Giải Pháp Doanh Nghiệp Exnodes (1),cong-ty-giai-phap-doanh-nghiep-exnodes,https://congty.review/companies/cong-ty-giai-phap-doanh-nghiep-exnodes,1,,,"Công Ty Giải Pháp Doanh Nghiệp Exnodes (1) IT Phần mềm 11-50 625 Nguyễn Trãi, Phường 11, Quận 5, Hồ Chí Minh",True
Samsung Electronics HCMC CE Complex (78),samsung-electronics-hcmc-ce-complex,https://congty.review/companies/samsung-electronics-hcmc-ce-complex,78,,,"Samsung Electronics HCMC CE Complex (78) product District 9, Ho Chi Minh",True
GEM Corporation (33),gem-corporation,https://congty.review/companies/gem-corporation,33,,,"GEM Corporation (33) outsource 51-150 Handico, Phạm Hùng Nam Tu Liem Ha Noi",True
Công Ty Cổ Phần Công Nghệ Truyền Thông Hành Động ACT GROUP,cong-ty-co-phan-cong-nghe-truyen-thong-hanh-dong-act-group,https://congty.review/companies/cong-ty-co-phan-cong-nghe-truyen-thong-hanh-dong-act-group,0,,,"Công Ty Cổ Phần Công Nghệ Truyền Thông Hành Động ACT GROUP Agency Marketing 10 nhân viên Số 27, Ngõ 16 Hoàng Cầu, Quận Đống Đa, TP Hà Nội",True
icondo Vietnam,icondo-vietnam,https://congty.review/companies/icondo-vietnam,0,,,,True
LVAG,lvag,https://congty.review/companies/lvag,0,,,,True
PVAGROUP (1),pvagroup,https://congty.review/companies/pvagroup,1,,,"PVAGROUP (1) 1-10 Số 7 Đường Gamuda Gardens 3.7/8 Khu đô thị Gamuda Gardens, P.Hoàng Mai, TP.Hà Nội, Việt Nam",True
RiverCrane Vietnam (27),rivercrane-vietnam,https://congty.review/companies/rivercrane-vietnam,27,,,"RiverCrane Vietnam (27) product 51-150 Tầng 20, 132, Hàm Nghi District 1 Ho Chi Minh",True
Digital Unicorn (17),digital-unicorn,https://congty.review/companies/digital-unicorn,17,,,,True
công ty cổ phần greenfeed việt nam,cong-ty-co-phan-greenfeed-viet-nam,https://congty.review/companies/cong-ty-co-phan-greenfeed-viet-nam,0,,,,True
Công ty Cổ Phần Đối Tác Chân Thật (50),cong-ty-co-phan-doi-tac-chan-that,https://congty.review/companies/cong-ty-co-phan-doi-tac-chan-that,50,,,Công ty Cổ Phần Đối Tác Chân Thật (50) product 51-150 Ho Chi Minh,True
Ecozen International JSC (89),ecozen-international-jsc,https://congty.review/companies/ecozen-international-jsc,89,,,"Ecozen International JSC (89) product 51-150 41 Thép Mới, Phường 12, Tân Bình, Thành phố Hồ Chí Minh 700000",True
Meey Land (365),cong-ty-co-phan-tap-doan-meey-land,https://congty.review/companies/cong-ty-co-phan-tap-doan-meey-land,365,,,"Meey Land (365) product 1-50 Dong Da, Ha Noi",True
Nestle,nestle,https://congty.review/companies/nestle,0,,,,True
Bệnh Viện Đa Khoa Quốc Tế Thu Cúc (9),benh-vien-da-khoa-quoc-te-thu-cuc,https://congty.review/companies/benh-vien-da-khoa-quoc-te-thu-cuc,9,,,Bệnh Viện Đa Khoa Quốc Tế Thu Cúc (9) product 301-500 Ha Noi,True
CÔNG TY TNHH TECHNO SERVICE VIỆT NAM (1),cong-ty-tnhh-techno-service-viet-nam,https://congty.review/companies/cong-ty-tnhh-techno-service-viet-nam,1,,,"CÔNG TY TNHH TECHNO SERVICE VIỆT NAM (1) Xây dựng - Nhân sự - Nhật bản 1-10 44, Đường Lê Văn Duyệt, Phường Gia Định, TP Hồ Chí Minh",True
FTI Global (13),fti-global,https://congty.review/companies/fti-global,13,,,"FTI Global (13) product 151-300 Ha Noi, Ho Chi Minh",True
CÔNG TY CỔ PHẦN SẢN XUẤT CÔNG NGHỆ PHÚC TẤN,cong-ty-co-phan-san-xuat-cong-nghe-phuc-tan,https://congty.review/companies/cong-ty-co-phan-san-xuat-cong-nghe-phuc-tan,0,,,,True
Thiết Kế Thời Trang Faslink JSC (12),thiet-ke-thoi-trang-faslink-jsc,https://congty.review/companies/thiet-ke-thoi-trang-faslink-jsc,12,,,"Thiết Kế Thời Trang Faslink JSC (12) product 51-150 176 Hồng Bàng, Phường 12, Quận 5,TP. Hồ Chí Minh",True
FINVIET (27),finviet,https://congty.review/companies/finviet,27,,,FINVIET (27) product 51-150 3 Thành Thái District 10 Ho Chi Minh,True
Xoài Concept (3),xoai-concept,https://congty.review/companies/xoai-concept,3,,,"Xoài Concept (3) product 1-10 483a Nguyễn Thị Thập, Tân Phong, Quận 7",True
Poptech,poptech,https://congty.review/companies/poptech,0,,,,True
Offspring Digital Viet Nam (13),offspring-digital-viet-nam,https://congty.review/companies/offspring-digital-viet-nam,13,,,Offspring Digital Viet Nam (13) outsource 1-50 128 Trấn Vũ Ba Dinh Ha Noi,True
công ty nam việt,cong-ty-nam-viet,https://congty.review/companies/cong-ty-nam-viet,0,,,,True
Yamasa Entertainment Vietnam (12),yamasa-entertainment-vietnam,https://congty.review/companies/yamasa-entertainment-vietnam,12,,,"Yamasa Entertainment Vietnam (12) product 51-150 285 CMT8, Ward 12 District 10 Ho Chi Minh",True
Công Ty Cổ Phần Nhanh.vn (6),cong-ty-co-phan-nhanh-vn,https://congty.review/companies/cong-ty-co-phan-nhanh-vn,6,,,"Công Ty Cổ Phần Nhanh.vn (6) outsource 151-500 102 Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội, Việt Nam",True
nguyễn hoàng,nguyen-hoang,https://congty.review/companies/nguyen-hoang,0,,,,True
SRV,srv,https://congty.review/companies/srv,0,,,,True
Cuộc Sống Xanh (3),cuoc-song-xanh,https://congty.review/companies/cuoc-song-xanh,3,,,,True
ekino Vietnam (58),ekino-vietnam,https://congty.review/companies/ekino-vietnam,58,,,ekino Vietnam (58) outsource 51-150 184 Lê Đại Hành Q.11 Ho Chi Minh,True
meetup travel,meetup-travel,https://congty.review/companies/meetup-travel,0,,,meetup travel Hà Nội,True
Công ty Cổ phần Tập đoàn Bách Việt,cong-ty-co-phan-tap-doan-bach-viet,https://congty.review/companies/cong-ty-co-phan-tap-doan-bach-viet,0,,,Công ty Cổ phần Tập đoàn Bách Việt Bất động sản Hà Nội,True
Trung Chính Audio (3),trung-chinh-audio,https://congty.review/companies/trung-chinh-audio,3,,,"Trung Chính Audio (3) Product 1-50 Hà Nội, HCM",True
ATI JSC (55),ati-jsc,https://congty.review/companies/ati-jsc,55,,,"ATI JSC (55) outsource 11-50 Tòa nhà MB Bank, 63 Lê Văn Lương, Trung Hoà, Cầu Giấy, Hà Nội. Hội sở MB Bank 21 Cát Linh, Đống Đa, Hà Nội",True
SAI Digital (48),sai-digital,https://congty.review/companies/sai-digital,48,,,SAI Digital (48) outsource 151-300 364 Cong Hoa Tan Binh Ho Chi Minh,True
AIA Vietnam (34),aia-vietnam,https://congty.review/companies/aia-vietnam,34,,,AIA Vietnam (34) product 151-300 235 Nguyễn Văn Cừ District 1 Ho Chi Minh,True
Công ty cổ phần TINI,cong-ty-co-phan-tini,https://congty.review/companies/cong-ty-co-phan-tini,0,,,,True
Công ty TNHH URHOUSE,cong-ty-tnhh-urhouse,https://congty.review/companies/cong-ty-tnhh-urhouse,0,,,,True
Vinmoc (1),vinmoc,https://congty.review/companies/vinmoc,1,,,,True
VIETISO (42),vietiso,https://congty.review/companies/vietiso,42,,,"VIETISO (42) product 1-50 18 Tam Trinh, 18th Floor, VTC Online Tower Hoang Mai Ha Noi",True
công ty môi trường văn lang,cong-ty-moi-truong-van-lang,https://congty.review/companies/cong-ty-moi-truong-van-lang,0,,,,True
CÔNG TY TNHH CÔNG NGHỆ VÀ DỊCH VỤ THUẾ TAXNET (1),cong-ty-tnhh-cong-nghe-va-dich-vu-thue-taxnet,https://congty.review/companies/cong-ty-tnhh-cong-nghe-va-dich-vu-thue-taxnet,1,,,"CÔNG TY TNHH CÔNG NGHỆ VÀ DỊCH VỤ THUẾ TAXNET (1) Kế toán / Kiểm toán 51-200 Phòng 203, Tầng 2 Số 21-23 Nguyễn Công Hoan, Phường Giảng Võ, TP Hà Nội, Việt Nam",True
Ominext (294),ominext,https://congty.review/companies/ominext,294,,,Ominext (294) outsource 151-300 147 789 Building Cau Giay Ha Noi,True
C.T Group (94),c-t-group,https://congty.review/companies/c-t-group,94,,,C.T Group (94) product 151-300 60 Truong Son Tan Binh Ho Chi Minh,True
AWING (11),awing,https://congty.review/companies/awing,11,,,"AWING (11) product 1-50 Tầng 3, tòa nhà 15 AV, Hồ Xuân Hương Hai Ba Trung Ha Noi",True
Coin98 Finance - Ninety Eight (11),coin98-finance,https://congty.review/companies/coin98-finance,11,,,"Coin98 Finance - Ninety Eight (11) Other 1-50 Số 6 Cửu Long, Phường 2, Q.Tân Bình, TP.HCM",True
Mona Media (50),mona-media,https://congty.review/companies/mona-media,50,,,"Mona Media (50) product 1-50 District 11, Ho Chi Minh",True
Solar Viet Nam (52),solar-viet-nam,https://congty.review/companies/solar-viet-nam,52,,,"Solar Viet Nam (52) product 1-50 số 1 ngõ 27, đường Kiều Mai, Phường Phúc Diễn Bac Tu Liem Ha Noi",True
Pharmacity (83),pharmacity,https://congty.review/companies/pharmacity,83,,,Pharmacity (83) product 151-300 248 A Nơ Trang Long Binh Thanh Ho Chi Minh,True
Neox (NeoPay) (7),neox-neopay,https://congty.review/companies/neox-neopay,7,,,"Neox (NeoPay) (7) product 51-150 Topaz Tower Lầu 8, 66 Phó Đức Chính, Quận 1, Thành phố Hồ Chí Minh",True
Truong Hai Auto (Thaco) (342),truong-hai-auto-thaco,https://congty.review/companies/truong-hai-auto-thaco,342,,,Truong Hai Auto (Thaco) (342) product 301-500 80 Nguyễn Văn Trỗi Phu Nhuan Ho Chi Minh,True
Novaland (63),novaland,https://congty.review/companies/novaland,63,,,Novaland (63) product 301-500 65 Nguyen Du District 1 Ho Chi Minh,True
Công Ty TNHH Công Nghệ Cảm Tạ - CamtaTech (3),cam-ta-tech,https://congty.review/companies/cam-ta-tech,3,,,"Công Ty TNHH Công Nghệ Cảm Tạ - CamtaTech (3) Other 1-50 Số 2 đường Nam Kỳ Khởi Nghĩa, Phường Hoà Phú, Thành phố Thủ Dầu Một, tỉnh Bình Dương",True
Review Công Ty (12),review-cong-ty,https://congty.review/companies/review-cong-ty,12,,,,True
Cbre Vietnam (4),cbre-vietnam,https://congty.review/companies/cbre-vietnam,4,,,"Cbre Vietnam (4) outsource 501-1000 76A Lê Lai, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",True
CÔNG TY CÔNG NGHỆ THÔNG TIN VNPT (283),cong-ty-cong-nghe-thong-tin-vnpt,https://congty.review/companies/cong-ty-cong-nghe-thong-tin-vnpt,283,,,CÔNG TY CÔNG NGHỆ THÔNG TIN VNPT (283) product 1-50 57 Huỳnh Thúc Kháng Dong Da Ha Noi,True
TMA Solutions (544),tma-solutions,https://congty.review/companies/tma-solutions,544,,,TMA Solutions (544) outsource 111 Nguyen Dinh Chinh Phu Nhuan Ho Chi Minh,True
AGRIBANK (7),agribank,https://congty.review/companies/agribank,7,,,"AGRIBANK (7) product 151-300 Tầng 5, số 2 Láng Hạ Ba Dinh Ha Noi",True
HTECOM Technology (3),htecom-technology,https://congty.review/companies/htecom-technology,3,,,"HTECOM Technology (3) Outsource 1-50 89 Ng. 27 Đ. Đại Cồ Việt, Cầu Dền, Hai Bà Trưng, Hà Nội",True
SenPrints (3),senprints,https://congty.review/companies/senprints,3,,,"SenPrints (3) product 1-50 Hai Ba Trung, Ha Noi",True
Công Ty Cổ Phần Tư Vấn Giải Pháp Tiên Phong (2),cong-ty-co-phan-tu-van-giai-phap-tien-phong,https://congty.review/companies/cong-ty-co-phan-tu-van-giai-phap-tien-phong,2,,,"Công Ty Cổ Phần Tư Vấn Giải Pháp Tiên Phong (2) product 11-50 Lầu 31, Tòa nhà Saigon Center, số 37 Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh",True
RIKKEISOFT (174),rikkeisoft,https://congty.review/companies/rikkeisoft,174,,,"RIKKEISOFT (174) outsource 501-1000 HH3 Building, Me Tri Street Nam Tu Liem Ha Noi",True
Orenda (25),orenda,https://congty.review/companies/orenda,25,,,"Orenda (25) product 51-150 Thanh Xuan, Ha Noi",True
Vmodev Hà Nội (168),vmodev-ha-noi,https://congty.review/companies/vmodev-ha-noi,168,,,Vmodev Hà Nội (168) outsource 51-150 19 Duy Tân Cau Giay Ha Noi,True
One Mount Group (23),one-mount-group,https://congty.review/companies/one-mount-group,23,,,,True
CMC Global (691),cmc-global,https://congty.review/companies/cmc-global,691,,,"CMC Global (691) outsource 151-300 Lot C1A, Dich Vong Hau Cau Giay Ha Noi",True
FPT Software (1965),fpt-software,https://congty.review/companies/fpt-software,1965,,,FPT Software (1965) outsource FPT Software Đường D1 Phường Tân Phú District 9 Ho Chi Minh,True
ISOFH (68),isofh,https://congty.review/companies/isofh,68,,,"ISOFH (68) product 51-150 Tầng 3, Tháp AB, Toà UDIC COMPLEX, Hoàng Đạo Thuý, Cầu Giấy, Hà Nội",True
Công Ty TNHH Sansei Việt Nam (2),sansei-vietnam,https://congty.review/companies/sansei-vietnam,2,,,"Công Ty TNHH Sansei Việt Nam (2) Other 51-150 85 Bạch Đằng, Phường 2, Tân Bình, HCM",True
Optech (3),optech,https://congty.review/companies/optech,3,,,Optech (3) product 1-50 3/12 Đường số 4 Phường Trường Thọ Thu Duc Ho Chi Minh,True
PTN Global (23),ptn-global,https://congty.review/companies/ptn-global,23,,,,True
Cryptopie-labo (cpl) (105),cryptopie-labo-cpl,https://congty.review/companies/cryptopie-labo-cpl,105,,,"Cryptopie-labo (cpl) (105) outsource 51-150 10F – Block A Song Da Building, Pham Hung Street, My Dinh I Ward, Nam Tu Liem District, Ha Noi, Viet Nam",True
Vinpearl (28),vinpearl,https://congty.review/companies/vinpearl,28,,,"Vinpearl (28) product 51-150 Long Bien, Ha Noi",True
CÔNG TY CỔ PHẦN PARALINE SOFTWARE,cong-ty-co-phan-paraline-software,https://congty.review/companies/cong-ty-co-phan-paraline-software,0,,,"CÔNG TY CỔ PHẦN PARALINE SOFTWARE IT 201-500 Tầng 6 Tòa Peakview 36 Hoàng Cầu, Đống Đa, Hà Nội",True
Fois Vietnam (9),fois-vietnam,https://congty.review/companies/fois-vietnam,9,,,Fois Vietnam (9) outsource 1-50 D5 Binh Thanh Ho Chi Minh,True
TARA (15),tara,https://congty.review/companies/tara,15,,,"TARA (15) product 51-150 Tầng 3, Cao ốc HDTC, Số 36 Bùi Thị Xuân District 1 Ho Chi Minh",True
Sota Tek (142),sota-tek,https://congty.review/companies/sota-tek,142,,,Sota Tek (142) outsource 51-150 Nguyễn Cơ Thạch Nam Tu Liem Ha Noi,True
WIPRO UNZA (8),wipro-unza,https://congty.review/companies/wipro-unza,8,,,WIPRO UNZA (8) product 301-500 District 1 Ho Chi Minh,True
SmartOSC (164),smartosc,https://congty.review/companies/smartosc,164,,,SmartOSC (164) outsource 301-500 Pham Hung Nam Tu Liem Ha Noi,True
Netcompany (330),netcompany,https://congty.review/companies/netcompany,330,,,Netcompany (330) product 36 Phan Dang Luu Binh Thanh Ho Chi Minh,True
Zalo (102),zalo,https://congty.review/companies/zalo,102,,,Zalo (102) product 301-500 182 Le Dai Hanh District 11 Ho Chi Minh,True
M_Service (MoMo) (216),m_service-momo,https://congty.review/companies/m_service-momo,216,,,M_Service (MoMo) (216) product 301-500 12 Tan Trao District 7 Ho Chi Minh,True
NetNam Corporation - Branch in HCMC (27),netnam-corporation-branch-in-hcmc,https://congty.review/companies/netnam-corporation-branch-in-hcmc,27,,,NetNam Corporation - Branch in HCMC (27) product 51-150 10 Nguyen Thi Minh Khai District 1 Ho Chi Minh,True
Digitech Solutions (26),digitech-solutions,https://congty.review/companies/digitech-solutions,26,,,"Digitech Solutions (26) Outsource 1-50 Công viên Phần mềm Quang Trung, Tòa nhà SBI, Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh",True
Hybrid Technologies (15),hybrid-technologies,https://congty.review/companies/hybrid-technologies,15,,,"Hybrid Technologies (15) outsource 501-1000 Ho Chi Minh, Ha Noi, Da Nang",True
Teamwork VietNam (18),teamwork-vietnam,https://congty.review/companies/teamwork-vietnam,18,,,Teamwork VietNam (18) product 51-150 12 Ho Chi Minh,True
Savvycom (23),savvycom,https://congty.review/companies/savvycom,23,,,"Savvycom (23) outsource 51-150 9 Tòa nhà Việt Á, Phố Duy Tân Cau Giay Ha Noi",True
FPT Telecom (173),fpt-telecom,https://congty.review/companies/fpt-telecom,173,,,"FPT Telecom (173) outsource 301-500 29 Đường Tân Thuận, KCX Tân Thuận Ho Chi Minh",True
SCS Global Việt Nam (3),scs-global-viet-nam,https://congty.review/companies/scs-global-viet-nam,3,,,"SCS Global Việt Nam (3) outsource 51-150 438 Nguyễn Thị Minh Khai, Phường 5, Quận 3, Thành phố Hồ Chí Minh",True
AASC Audit Firm (15),aasc-audit-firm,https://congty.review/companies/aasc-audit-firm,15,,,"AASC Audit Firm (15) product 1-50 District 4, Ho Chi Minh",True
SystemEXE Việt Nam (66),systemexe-viet-nam,https://congty.review/companies/systemexe-viet-nam,66,,,SystemEXE Việt Nam (66) outsource 1-50 364 Cong Hoa Tan Binh Ho Chi Minh,True
Bravestars Games (22),bravestars-games,https://congty.review/companies/bravestars-games,22,,,"Bravestars Games (22) product 51-150 Số 6 Lê Văn Thiêm, Thanh Xuân, Hà Nội",True
COZWORK (7),cozwork,https://congty.review/companies/cozwork,7,,,"COZWORK (7) product 51-150 Tan Binh, Ho Chi Minh",True
WOWCNS VIETNAM (15),wowcns-vietnam,https://congty.review/companies/wowcns-vietnam,15,,,"WOWCNS VIETNAM (15) outsource 1-50 Thu Duc, Ho Chi Minh",True
Fetch Technology (8),fetch-technology,https://congty.review/companies/fetch-technology,8,,,"Fetch Technology (8) product 151-300 Ho Chi Minh, Ho Chi Minh, Ha Noi",True
GHN - Dịch Vụ Giao Hàng Nhanh (36),ghn-dich-vu-giao-hang-nhanh,https://congty.review/companies/ghn-dich-vu-giao-hang-nhanh,36,,,"GHN - Dịch Vụ Giao Hàng Nhanh (36) product 7a/28 Thành Thái, Quận 10, HCM",True
Viện Khoa Học Giáo Dục Và Quản Lý Kinh Tế (21),vien-khoa-hoc-giao-duc-va-quan-ly-kinh-te,https://congty.review/companies/vien-khoa-hoc-giao-duc-va-quan-ly-kinh-te,21,,,"Viện Khoa Học Giáo Dục Và Quản Lý Kinh Tế (21) outsource 1-10 BT06-16 khu đô thị An Hưng, P. Dương Nội, Hà Đông, Hà Nội",True
"CyberLogitec Vietnam Co., Ltd. (20)",cyberlogitec-vietnam-co-ltd,https://congty.review/companies/cyberlogitec-vietnam-co-ltd,20,,,"CyberLogitec Vietnam Co., Ltd. (20) outsource 301-500 Ho Chi Minh, Ha Noi",True
LOTUS APP (15),lotus-app,https://congty.review/companies/lotus-app,15,,,"LOTUS APP (15) outsource 1-50 Binh Thanh, Ho Chi Minh",True
PLAYSTUDIOS (13),playstudios,https://congty.review/companies/playstudios,13,,,,True
Robert Bosch Engineering And Business Solutions (763),robert-bosch-engineering-and-business-solutions,https://congty.review/companies/robert-bosch-engineering-and-business-solutions,763,,,Robert Bosch Engineering And Business Solutions (763) product 301-500 364 Cong Hoa Tan Binh Ho Chi Minh,True
VNG Corporation (242),vng-corporation,https://congty.review/companies/vng-corporation,242,,,VNG Corporation (242) product 182 Le Dai Hanh St Ho Chi Minh,True
568E (2),568e,https://congty.review/companies/568e,2,,,568E (2) product 1-50 264 Le Van Sy District 3 Ho Chi Minh,True
Công ty TNHH Phát Triển Trí Tuệ Nhân Tạo Trần Thanh Loan (106),tri-tue-nhan-tao-tran-thanh-loan,https://congty.review/companies/tri-tue-nhan-tao-tran-thanh-loan,106,,,"Công ty TNHH Phát Triển Trí Tuệ Nhân Tạo Trần Thanh Loan (106) Product 1-50 Số 2/25P ngõ Hồ Giám, Phường Văn Miếu - Quốc Tử Giám, Hà Nội",True
Kowil Việt Nam (7),kowil-viet-nam,https://congty.review/companies/kowil-viet-nam,7,,,"Kowil Việt Nam (7) product 51-150 Tầng 17 , toà Viwaseen, số 48 Tố Hữu , Hà Nội",True
STARKURA (23),starkura,https://congty.review/companies/starkura,23,,,"STARKURA (23) outsource 1-50 Thanh Xuan, Ha Noi",True
Mediastep Software Inc. (1389),mediastep-software-inc,https://congty.review/companies/mediastep-software-inc,1389,,,"Mediastep Software Inc. (1389) product 51-150 60A Đ. Trường Sơn, Phường 2, Tân Bình, Hồ Chí Minh",True
Phú Mỹ Hưng (6),phu-my-hung,https://congty.review/companies/phu-my-hung,6,,,"Phú Mỹ Hưng (6) outsource 151-500 Cao ốc Lawrence S. Ting, 801, Nguyễn Văn Linh, Tân Phú, Quận 7, Thành phố Hồ Chí Minh",True
2NF Software (16),2nf-software,https://congty.review/companies/2nf-software,16,,,2NF Software (16) outsource 51-150 82 Duy Tan Cau Giay Ha Noi,True
PIZZA 4P'S (34),pizza-4p's,https://congty.review/companies/pizza-4p's,34,,,PIZZA 4P'S (34) product 501-1000 151 Hai Ba Trung District 3 Ho Chi Minh,True
